CustomerID,TotalOrders,TotalQuantity,TotalSpent,AverageUnitPrice,AverageCartSize,PricePerItem,CartUtilization,IsReferred,UniqueProducts,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,AverageOrderValue,AverageQuantityPerOrder,SpendPerProduct,Cluster
C47307,1,2,1202.86,601.43,5.0,601.43,0.4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1202.86,2.0,1202.86,3
C47365,1,2,82.0,41.0,7.0,41.0,0.2857142857142857,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,82.0,2.0,82.0,0
C47486,1,1,320.92,320.92,5.0,320.92,0.2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,320.92,1.0,320.92,3
C47761,1,4,1165.4,291.35,6.0,291.35,0.6666666666666666,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1165.4,4.0,1165.4,0
C47823,1,2,956.72,478.36,3.0,478.36,0.6666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,956.72,2.0,956.72,3
C48120,1,1,280.25,280.25,5.0,280.25,0.2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,280.25,1.0,280.25,3
C48176,1,4,1736.92,434.23,8.0,434.23,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1736.92,4.0,1736.92,1
C48207,1,2,833.62,416.81,2.0,416.81,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,833.62,2.0,833.62,3
C48453,1,5,3194.0,638.8,10.0,638.8,0.5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3194.0,5.0,3194.0,1
C48510,1,2,1042.8,521.4,7.0,521.4,0.2857142857142857,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1042.8,2.0,1042.8,3
C48531,1,1,30.54,30.54,1.0,30.54,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30.54,1.0,30.54,3
C48577,1,4,1640.84,410.21,5.0,410.21,0.8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1640.84,4.0,1640.84,1
C48601,1,1,414.47,414.47,3.0,414.47,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,414.47,1.0,414.47,3
C48646,1,5,1159.1,231.82,6.0,231.82,0.8333333333333334,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1159.1,5.0,1159.1,0
C48649,1,3,204.36,68.12,3.0,68.12,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,204.36,3.0,204.36,0
C48713,1,5,159.8,31.96,5.0,31.96,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,159.8,5.0,159.8,0
C48790,1,5,107.7,21.54,10.0,21.54,0.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,107.7,5.0,107.7,0
C48846,1,2,904.1,452.05,3.0,452.05,0.6666666666666666,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,904.1,2.0,904.1,3
C48939,1,5,2147.25,429.45,5.0,429.45,1.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2147.25,5.0,2147.25,1
C48942,1,4,2654.68,663.67,7.0,663.67,0.5714285714285714,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2654.68,4.0,2654.68,1
C48946,1,5,309.85,61.97,6.0,61.970000000000006,0.8333333333333334,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,309.85,5.0,309.85,0
C48965,1,1,299.35,299.35,5.0,299.35,0.2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,299.35,1.0,299.35,3
C49009,1,5,537.4,107.48,9.0,107.48,0.5555555555555556,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,537.4,5.0,537.4,0
C49111,1,3,1510.17,503.39,5.0,503.39,0.6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1510.17,3.0,1510.17,1
C49137,1,2,598.46,299.23,2.0,299.23,1.0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,598.46,2.0,598.46,3
C49187,1,1,535.5,535.5,5.0,535.5,0.2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,535.5,1.0,535.5,3
C49198,1,3,1940.37,646.79,5.0,646.79,0.6,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1940.37,3.0,1940.37,1
C49282,1,5,253.7,50.74,7.0,50.74,0.7142857142857143,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,253.7,5.0,253.7,0
C49491,1,5,114.7,22.94,10.0,22.94,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,114.7,5.0,114.7,0
C49517,1,1,594.96,594.96,6.0,594.96,0.1666666666666666,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,594.96,1.0,594.96,3
C49605,1,2,457.82,228.91,4.0,228.91,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,457.82,2.0,457.82,3
C49710,1,4,1637.12,409.28,8.0,409.28,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1637.12,4.0,1637.12,1
C49720,1,3,391.83,130.61,4.0,130.61,0.75,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,391.83,3.0,391.83,0
C49726,1,1,17.98,17.98,6.0,17.98,0.1666666666666666,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17.98,1.0,17.98,3
C49831,1,3,1474.29,491.43,6.0,491.43,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1474.29,3.0,1474.29,1
C49838,1,2,1105.66,552.83,3.0,552.83,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1105.66,2.0,1105.66,3
C49938,1,1,62.12,62.12,2.0,62.12,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62.12,1.0,62.12,3
C49995,1,4,984.44,246.11,4.0,246.11,1.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,984.44,4.0,984.44,0
C50087,1,3,366.33,122.11,4.0,122.11,0.75,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,366.33,3.0,366.33,0
C50097,1,5,2339.05,467.81,10.0,467.81000000000006,0.5,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2339.05,5.0,2339.05,1
C50114,1,2,98.16,49.08,7.0,49.08,0.2857142857142857,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,98.16,2.0,98.16,0
C50121,1,1,583.18,583.18,5.0,583.18,0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,583.18,1.0,583.18,3
C50137,1,3,59.19,19.73,3.0,19.73,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,59.19,3.0,59.19,0
C50159,1,3,667.02,222.34,5.0,222.34,0.6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,667.02,3.0,667.02,0
C50211,1,2,53.0,26.5,3.0,26.5,0.6666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,53.0,2.0,53.0,3
C50236,1,4,2463.32,615.83,4.0,615.83,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2463.32,4.0,2463.32,1
C50274,1,3,1528.26,509.42,5.0,509.42,0.6,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1528.26,3.0,1528.26,1
C50275,1,5,269.65,53.93,7.0,53.92999999999999,0.7142857142857143,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,269.65,5.0,269.65,0
C50304,1,2,930.3,465.15,2.0,465.15,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,930.3,2.0,930.3,3
C50415,1,5,2830.35,566.07,6.0,566.0699999999999,0.8333333333333334,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2830.35,5.0,2830.35,1
C50422,1,2,1129.16,564.58,4.0,564.58,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1129.16,2.0,1129.16,3
C50565,1,1,411.34,411.34,5.0,411.34,0.2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,411.34,1.0,411.34,3
C50612,1,4,226.64,56.66,4.0,56.66,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,226.64,4.0,226.64,0
C50682,1,2,501.96,250.98,5.0,250.98,0.4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,501.96,2.0,501.96,3
C50683,1,2,576.42,288.21,5.0,288.21,0.4,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,576.42,2.0,576.42,3
C50732,1,4,590.04,147.51,4.0,147.51,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,590.04,4.0,590.04,0
C50967,1,2,364.8,182.4,5.0,182.4,0.4,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,364.8,2.0,364.8,3
C51024,1,1,489.8,489.8,4.0,489.8,0.25,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,489.8,1.0,489.8,3
C51145,1,4,2403.24,600.81,9.0,600.81,0.4444444444444444,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2403.24,4.0,2403.24,1
C51157,1,3,1778.61,592.87,3.0,592.87,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1778.61,3.0,1778.61,1
C51404,1,2,378.12,189.06,7.0,189.06,0.2857142857142857,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,378.12,2.0,378.12,3
C51481,1,5,1244.2,248.84,10.0,248.84,0.5,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1244.2,5.0,1244.2,0
C51494,1,2,977.74,488.87,4.0,488.87,0.5,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,977.74,2.0,977.74,3
C51694,1,2,1361.7,680.85,6.0,680.85,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1361.7,2.0,1361.7,1
C51811,1,3,1335.36,445.12,8.0,445.12,0.375,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1335.36,3.0,1335.36,1
C51898,1,4,898.44,224.61,6.0,224.61,0.6666666666666666,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,898.44,4.0,898.44,0
C51921,1,3,1318.59,439.53,5.0,439.53,0.6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1318.59,3.0,1318.59,1
C52184,1,1,162.77,162.77,4.0,162.77,0.25,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,162.77,1.0,162.77,3
C52313,1,2,836.52,418.26,2.0,418.26,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,836.52,2.0,836.52,3
C52342,1,5,369.15,73.83,9.0,73.83,0.5555555555555556,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,369.15,5.0,369.15,0
C52604,1,5,506.5,101.3,7.0,101.3,0.7142857142857143,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,506.5,5.0,506.5,0
C52717,1,5,2756.35,551.27,7.0,551.27,0.7142857142857143,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2756.35,5.0,2756.35,1
C52751,1,4,1055.72,263.93,4.0,263.93,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1055.72,4.0,1055.72,0
C52879,1,5,3194.6,638.92,5.0,638.92,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3194.6,5.0,3194.6,1
C52914,1,4,839.96,209.99,8.0,209.99,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,839.96,4.0,839.96,0
C52915,1,2,657.08,328.54,6.0,328.54,0.3333333333333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,657.08,2.0,657.08,3
C53049,1,2,1126.12,563.06,6.0,563.06,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1126.12,2.0,1126.12,3
C53070,1,4,2048.24,512.06,5.0,512.06,0.8,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2048.24,4.0,2048.24,1
C53215,1,1,265.38,265.38,6.0,265.38,0.1666666666666666,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,265.38,1.0,265.38,3
C53252,1,4,570.32,142.58,4.0,142.58,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,570.32,4.0,570.32,0
C53277,1,3,1595.16,531.72,7.0,531.72,0.4285714285714285,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1595.16,3.0,1595.16,1
C53334,1,3,1496.04,498.68,4.0,498.68,0.75,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1496.04,3.0,1496.04,1
C53464,1,5,3299.25,659.85,9.0,659.85,0.5555555555555556,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3299.25,5.0,3299.25,1
C53488,1,3,410.52,136.84,3.0,136.84,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,410.52,3.0,410.52,0
C53501,1,1,249.57,249.57,3.0,249.57,0.3333333333333333,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,249.57,1.0,249.57,3
C53545,1,3,1084.17,361.39,8.0,361.39,0.375,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1084.17,3.0,1084.17,0
C53627,1,5,1527.45,305.49,10.0,305.49,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1527.45,5.0,1527.45,1
C53631,1,3,595.89,198.63,8.0,198.63,0.375,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,595.89,3.0,595.89,0
C53645,1,3,1450.59,483.53,4.0,483.53,0.75,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1450.59,3.0,1450.59,1
C53697,1,4,827.36,206.84,5.0,206.84,0.8,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,827.36,4.0,827.36,0
C53810,1,4,2358.28,589.57,8.0,589.57,0.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2358.28,4.0,2358.28,1
C54160,1,3,1010.13,336.71,4.0,336.71,0.75,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1010.13,3.0,1010.13,0
C54277,1,2,519.16,259.58,7.0,259.58,0.2857142857142857,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,519.16,2.0,519.16,3
C54298,1,3,1437.63,479.21,5.0,479.21,0.6,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1437.63,3.0,1437.63,1
C54390,1,3,580.74,193.58,7.0,193.58,0.4285714285714285,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,580.74,3.0,580.74,0
C54409,1,3,1018.17,339.39,7.0,339.39,0.4285714285714285,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1018.17,3.0,1018.17,0
C54494,1,2,352.92,176.46,2.0,176.46,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,352.92,2.0,352.92,3
C54499,1,1,668.48,668.48,1.0,668.48,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,668.48,1.0,668.48,3
C54595,1,1,121.96,121.96,3.0,121.96,0.3333333333333333,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,121.96,1.0,121.96,3
C54675,1,2,1291.7,645.85,5.0,645.85,0.4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1291.7,2.0,1291.7,3
C54725,1,2,289.32,144.66,7.0,144.66,0.2857142857142857,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,289.32,2.0,289.32,0
C54759,1,1,109.29,109.29,5.0,109.29,0.2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,109.29,1.0,109.29,3
C54829,1,5,312.55,62.51,9.0,62.510000000000005,0.5555555555555556,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,312.55,5.0,312.55,0
C54886,1,1,355.15,355.15,2.0,355.15,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,355.15,1.0,355.15,3
C55164,1,3,1979.64,659.88,3.0,659.88,1.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1979.64,3.0,1979.64,1
C55205,1,4,793.4,198.35,7.0,198.35,0.5714285714285714,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,793.4,4.0,793.4,0
C55286,1,5,2873.95,574.79,8.0,574.79,0.625,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2873.95,5.0,2873.95,1
C55354,1,2,684.22,342.11,2.0,342.11,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,684.22,2.0,684.22,3
C55388,1,3,1213.86,404.62,6.0,404.62,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1213.86,3.0,1213.86,0
C55454,1,1,677.48,677.48,1.0,677.48,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,677.48,1.0,677.48,3
C55464,1,1,601.36,601.36,1.0,601.36,1.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,601.36,1.0,601.36,3
C55590,1,1,625.51,625.51,1.0,625.51,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,625.51,1.0,625.51,3
C55606,1,4,1102.0,275.5,8.0,275.5,0.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1102.0,4.0,1102.0,0
C55632,1,5,2158.45,431.69,10.0,431.69,0.5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2158.45,5.0,2158.45,1
C55636,1,4,1702.4,425.6,5.0,425.6,0.8,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1702.4,4.0,1702.4,1
C55757,1,2,922.26,461.13,4.0,461.13,0.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,922.26,2.0,922.26,3
C55778,1,5,551.9,110.38,10.0,110.38,0.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,551.9,5.0,551.9,0
C55819,1,5,1268.75,253.75,9.0,253.75,0.5555555555555556,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1268.75,5.0,1268.75,0
C55996,1,5,2543.45,508.69,10.0,508.69,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2543.45,5.0,2543.45,1
C56266,1,4,640.88,160.22,9.0,160.22,0.4444444444444444,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,640.88,4.0,640.88,0
C56506,1,3,773.52,257.84,4.0,257.84,0.75,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,773.52,3.0,773.52,0
C56553,1,3,212.43,70.81,8.0,70.81,0.375,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,212.43,3.0,212.43,0
C56564,1,2,507.48,253.74,5.0,253.74,0.4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,507.48,2.0,507.48,3
C56622,1,2,1095.34,547.67,3.0,547.67,0.6666666666666666,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1095.34,2.0,1095.34,3
C56722,1,5,110.35,22.07,7.0,22.07,0.7142857142857143,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,110.35,5.0,110.35,0
C56796,1,1,678.38,678.38,4.0,678.38,0.25,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,678.38,1.0,678.38,3
C56851,1,5,958.15,191.63,6.0,191.63,0.8333333333333334,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,958.15,5.0,958.15,0
C56928,1,4,1435.0,358.75,9.0,358.75,0.4444444444444444,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1435.0,4.0,1435.0,1
C56938,1,3,1117.8,372.6,7.0,372.6,0.4285714285714285,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1117.8,3.0,1117.8,0
C56969,2,3,193.0,62.300000000000004,4.0,62.300000000000004,0.6428571428571428,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,96.5,1.5,193.0,0
C57093,1,3,553.41,184.47,4.0,184.47,0.75,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,553.41,3.0,553.41,0
C57502,1,4,2242.32,560.58,6.0,560.58,0.6666666666666666,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2242.32,4.0,2242.32,1
C57601,1,4,294.6,73.65,9.0,73.65,0.4444444444444444,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,294.6,4.0,294.6,0
C57798,1,4,2308.32,577.08,8.0,577.08,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2308.32,4.0,2308.32,1
C57861,1,3,915.48,305.16,8.0,305.16,0.375,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,915.48,3.0,915.48,0
C57867,1,4,1543.68,385.92,8.0,385.92,0.5,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1543.68,4.0,1543.68,1
C58063,1,2,987.26,493.63,6.0,493.63,0.3333333333333333,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,987.26,2.0,987.26,3
C58108,1,4,2517.36,629.34,4.0,629.34,1.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2517.36,4.0,2517.36,1
C58156,1,1,95.1,95.1,1.0,95.1,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,95.1,1.0,95.1,3
C58168,1,3,754.44,251.48,4.0,251.48,0.75,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,754.44,3.0,754.44,0
C58341,1,1,639.83,639.83,2.0,639.83,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,639.83,1.0,639.83,3
C58410,1,1,645.46,645.46,5.0,645.46,0.2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,645.46,1.0,645.46,3
C58443,1,2,848.64,424.32,6.0,424.32,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,848.64,2.0,848.64,3
C58503,1,5,1402.6,280.52,7.0,280.52,0.7142857142857143,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1402.6,5.0,1402.6,0
C58638,1,4,1531.52,382.88,6.0,382.88,0.6666666666666666,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1531.52,4.0,1531.52,1
C58721,1,3,617.58,205.86,4.0,205.86,0.75,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,617.58,3.0,617.58,0
C58773,1,5,2567.45,513.49,8.0,513.49,0.625,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2567.45,5.0,2567.45,1
C58808,1,2,539.66,269.83,4.0,269.83,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,539.66,2.0,539.66,3
C58858,1,2,674.64,337.32,4.0,337.32,0.5,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,674.64,2.0,674.64,3
C59139,1,5,458.35,91.67,9.0,91.67,0.5555555555555556,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,458.35,5.0,458.35,0
C59169,1,4,2517.36,629.34,7.0,629.34,0.5714285714285714,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2517.36,4.0,2517.36,1
C59183,1,5,3322.55,664.51,8.0,664.51,0.625,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3322.55,5.0,3322.55,1
C59278,1,5,2360.05,472.01,10.0,472.0100000000001,0.5,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2360.05,5.0,2360.05,1
C59337,1,2,1068.86,534.43,5.0,534.43,0.4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1068.86,2.0,1068.86,3
C59338,1,3,2070.9,690.3,6.0,690.3000000000001,0.5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2070.9,3.0,2070.9,1
C59441,1,5,2092.65,418.53,6.0,418.53,0.8333333333333334,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2092.65,5.0,2092.65,1
C59554,1,2,912.08,456.04,4.0,456.04,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,912.08,2.0,912.08,3
C59572,1,1,542.07,542.07,6.0,542.07,0.1666666666666666,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,542.07,1.0,542.07,3
C59579,1,2,897.7,448.85,6.0,448.85,0.3333333333333333,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,897.7,2.0,897.7,3
C59685,1,2,788.32,394.16,2.0,394.16,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,788.32,2.0,788.32,3
C59724,1,2,819.5,409.75,2.0,409.75,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,819.5,2.0,819.5,3
C59752,1,5,1538.8,307.76,9.0,307.76,0.5555555555555556,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1538.8,5.0,1538.8,1
C59774,1,1,72.6,72.6,6.0,72.6,0.1666666666666666,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,72.6,1.0,72.6,3
C59823,1,4,640.28,160.07,5.0,160.07,0.8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,640.28,4.0,640.28,0
C60029,1,3,1524.36,508.12,8.0,508.12,0.375,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1524.36,3.0,1524.36,1
C60037,1,2,1054.92,527.46,3.0,527.46,0.6666666666666666,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1054.92,2.0,1054.92,3
C60042,1,4,1761.24,440.31,6.0,440.31,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1761.24,4.0,1761.24,1
C60178,1,3,1023.45,341.15,4.0,341.15000000000003,0.75,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1023.45,3.0,1023.45,0
C60190,1,4,1898.76,474.69,6.0,474.69,0.6666666666666666,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1898.76,4.0,1898.76,1
C60203,1,2,583.7,291.85,5.0,291.85,0.4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,583.7,2.0,583.7,3
C60215,1,4,334.4,83.6,4.0,83.6,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,334.4,4.0,334.4,0
C60329,1,5,2476.75,495.35,5.0,495.35,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2476.75,5.0,2476.75,1
