OrderID,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Day,PricePerItem,CartUtilization,IsReferred
ORD200529,C21181,Tablet,2,675.1,938 Main St,Cash,Pending,TRK50363421,4,FREESHIP,Google,1350.2,2024,4,7,675.1,0.5,1
ORD200530,C98450,Chair,4,89.41,613 Main St,Online,Pending,TRK14809530,9,No coupon,Google,357.64,2024,7,18,89.41,0.4444444444444444,1
ORD200531,C64502,Desk,5,320.01,722 Main St,Gift Card,Delivered,TRK14914388,6,No coupon,Referral,1600.05,2024,7,2,320.01,0.8333333333333334,1
ORD200532,C47365,Laptop,2,41.0,369 Main St,Online,Delivered,TRK42207882,7,No coupon,Email,82.0,2025,5,3,41.0,0.2857142857142857,1
ORD200533,C66349,Desk,1,565.85,715 Main St,Gift Card,Returned,TRK63550793,1,FREESHIP,Facebook,565.85,2023,3,5,565.85,1.0,1
ORD200534,C73289,Chair,3,648.59,906 Main St,Debit Card,Cancelled,TRK70872738,4,SAVE10,Email,1945.77,2024,6,6,648.59,0.75,1
ORD200535,C48649,Monitor,3,68.12,332 Main St,Online,Cancelled,TRK45821445,3,FREESHIP,Email,204.36,2024,7,24,68.12,1.0,1
ORD200536,C18724,Chair,1,616.1,124 Main St,Cash,Returned,TRK52508861,6,No coupon,Email,616.1,2024,6,9,616.1,0.16666666666666666,1
ORD200537,C68553,Tablet,3,247.47,385 Main St,Online,Delivered,TRK58218971,4,SAVE10,Facebook,742.41,2025,3,23,247.47,0.75,1
ORD200538,C61280,Phone,3,490.74,100 Main St,Cash,Shipped,TRK95487711,3,WINTER15,Email,1472.22,2024,5,24,490.74,1.0,1
ORD200539,C53277,Desk,3,531.72,473 Main St,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,1595.16,2025,2,18,531.72,0.42857142857142855,1
ORD200540,C87281,Laptop,5,648.65,852 Main St,Online,Pending,TRK81765057,7,No coupon,Referral,3243.25,2024,1,29,648.65,0.7142857142857143,1
ORD200541,C69009,Printer,5,456.06,879 Main St,Cash,Pending,TRK61295842,10,No coupon,Instagram,2280.3,2023,8,7,456.06000000000006,0.5,1
ORD200542,C49726,Tablet,1,17.98,934 Main St,Cash,Cancelled,TRK20739460,6,FREESHIP,Email,17.98,2023,11,14,17.98,0.16666666666666666,1
ORD200543,C37531,Desk,5,269.86,354 Main St,Cash,Shipped,TRK93877673,6,WINTER15,Facebook,1349.3,2024,3,9,269.86,0.8333333333333334,1
ORD200544,C48713,Printer,5,31.96,373 Main St,Credit Card,Returned,TRK96334419,5,FREESHIP,Referral,159.8,2024,3,10,31.96,1.0,1
ORD200545,C74138,Monitor,2,98.47,964 Main St,Cash,Returned,TRK74091695,3,No coupon,Instagram,196.94,2023,12,19,98.47,0.6666666666666666,1
ORD200546,C82399,Monitor,1,158.68,928 Main St,Credit Card,Returned,TRK77177284,6,WINTER15,Instagram,158.68,2024,3,1,158.68,0.16666666666666666,1
ORD200547,C40427,Phone,1,613.98,411 Main St,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,613.98,2023,8,20,613.98,0.25,1
ORD200548,C17103,Printer,3,426.12,922 Main St,Online,Delivered,TRK64398650,5,WINTER15,Instagram,1278.36,2024,1,5,426.11999999999995,0.6,1
ORD200549,C34266,Monitor,4,629.88,550 Main St,Debit Card,Cancelled,TRK56378197,8,WINTER15,Instagram,2519.52,2025,2,25,629.88,0.5,1
ORD200550,C97485,Laptop,4,228.91,573 Main St,Cash,Shipped,TRK81794737,4,FREESHIP,Google,915.64,2023,10,29,228.91,1.0,1
ORD200551,C23947,Laptop,1,120.98,353 Main St,Debit Card,Delivered,TRK74812710,6,WINTER15,Email,120.98,2023,5,18,120.98,0.16666666666666666,1
ORD200552,C21665,Chair,4,425.18,560 Main St,Online,Returned,TRK29890761,8,WINTER15,Facebook,1700.72,2023,9,30,425.18,0.5,1
ORD200553,C82550,Phone,2,333.83,828 Main St,Gift Card,Cancelled,TRK74103758,4,FREESHIP,Referral,667.66,2023,8,23,333.83,0.5,1
ORD200554,C61943,Laptop,2,492.9,610 Main St,Cash,Returned,TRK66126496,5,FREESHIP,Instagram,985.8,2025,5,30,492.9,0.4,1
ORD200555,C88933,Tablet,1,92.04,333 Main St,Cash,Shipped,TRK89306964,2,No coupon,Facebook,92.04,2023,1,7,92.04,0.5,1
ORD200556,C30923,Laptop,1,654.27,932 Main St,Gift Card,Pending,TRK82609328,2,SAVE10,Facebook,654.27,2023,1,28,654.27,0.5,1
ORD200557,C56969,Tablet,1,56.2,130 Main St,Debit Card,Pending,TRK40719215,1,WINTER15,Facebook,56.2,2023,6,29,56.2,1.0,1
ORD200558,C76766,Phone,4,628.12,485 Main St,Online,Delivered,TRK32052962,6,WINTER15,Instagram,2512.48,2024,7,16,628.12,0.6666666666666666,1
ORD200559,C22981,Desk,3,157.4,454 Main St,Debit Card,Cancelled,TRK10115285,7,WINTER15,Email,472.2,2024,4,15,157.4,0.42857142857142855,1
ORD200560,C33634,Monitor,4,588.85,524 Main St,Gift Card,Pending,TRK93168008,7,No coupon,Email,2355.4,2023,1,31,588.85,0.5714285714285714,1
ORD200561,C96822,Printer,2,494.78,198 Main St,Online,Shipped,TRK89180077,2,No coupon,Google,989.56,2023,1,31,494.78,1.0,1
ORD200562,C76675,Laptop,3,663.93,922 Main St,Gift Card,Returned,TRK28043915,6,FREESHIP,Email,1991.79,2023,10,6,663.93,0.5,1
ORD200563,C12039,Laptop,1,132.68,844 Main St,Debit Card,Returned,TRK68645763,1,SAVE10,Referral,132.68,2023,12,12,132.68,1.0,1
ORD200564,C93309,Desk,5,364.28,734 Main St,Credit Card,Cancelled,TRK99446987,5,WINTER15,Google,1821.4,2025,4,8,364.28000000000003,1.0,1
ORD200565,C62042,Tablet,5,307.98,214 Main St,Online,Pending,TRK42605492,10,No coupon,Facebook,1539.9,2023,5,14,307.98,0.5,1
ORD200566,C83223,Phone,4,162.71,167 Main St,Cash,Cancelled,TRK54339083,7,FREESHIP,Email,650.84,2024,4,18,162.71,0.5714285714285714,1
ORD200567,C92575,Chair,5,492.94,153 Main St,Cash,Shipped,TRK53579227,10,FREESHIP,Email,2464.7,2024,9,30,492.93999999999994,0.5,1
ORD200568,C29072,Laptop,2,343.99,312 Main St,Online,Delivered,TRK72334047,4,No coupon,Google,687.98,2023,3,10,343.99,0.5,1
ORD200569,C25783,Desk,5,250.68,672 Main St,Cash,Shipped,TRK13289741,8,SAVE10,Instagram,1253.4,2025,3,22,250.68,0.625,1
ORD200570,C63727,Desk,2,362.14,122 Main St,Debit Card,Pending,TRK13611021,2,SAVE10,Instagram,724.28,2024,12,27,362.14,1.0,1
ORD200571,C42365,Tablet,1,214.08,867 Main St,Gift Card,Returned,TRK39563288,2,WINTER15,Google,214.08,2024,11,23,214.08,0.5,1
ORD200572,C27438,Printer,1,70.32,341 Main St,Cash,Returned,TRK69125497,4,WINTER15,Facebook,70.32,2023,11,11,70.32,0.25,1
ORD200573,C13205,Chair,5,421.42,522 Main St,Debit Card,Cancelled,TRK30686578,7,No coupon,Instagram,2107.1,2023,1,25,421.41999999999996,0.7142857142857143,1
ORD200574,C29685,Chair,5,384.69,275 Main St,Credit Card,Pending,TRK97733212,6,FREESHIP,Email,1923.45,2024,1,24,384.69,0.8333333333333334,1
ORD200575,C74005,Chair,5,448.15,528 Main St,Gift Card,Returned,TRK61640534,7,SAVE10,Google,2240.75,2023,6,7,448.15,0.7142857142857143,1
ORD200576,C14457,Laptop,5,79.08,747 Main St,Cash,Pending,TRK42517811,8,No coupon,Facebook,395.4,2024,5,29,79.08,0.625,1
ORD200577,C77046,Tablet,4,185.41,967 Main St,Online,Returned,TRK44401497,9,WINTER15,Google,741.64,2023,1,22,185.41,0.4444444444444444,1
ORD200578,C50415,Monitor,5,566.07,587 Main St,Credit Card,Delivered,TRK41345634,6,SAVE10,Instagram,2830.35,2024,10,10,566.0699999999999,0.8333333333333334,1
ORD200579,C73999,Tablet,2,187.88,413 Main St,Online,Shipped,TRK67919507,4,WINTER15,Facebook,375.76,2023,6,4,187.88,0.5,1
ORD200580,C71076,Monitor,2,255.99,340 Main St,Credit Card,Delivered,TRK65148292,4,SAVE10,Instagram,511.98,2023,11,14,255.99,0.5,1
ORD200581,C44674,Laptop,1,627.34,942 Main St,Online,Delivered,TRK87158684,1,No coupon,Referral,627.34,2024,11,11,627.34,1.0,1
ORD200582,C15228,Tablet,3,474.14,558 Main St,Gift Card,Shipped,TRK33860620,8,WINTER15,Google,1422.42,2024,2,19,474.14000000000004,0.375,1
ORD200583,C27072,Chair,3,154.37,996 Main St,Gift Card,Delivered,TRK29750379,4,No coupon,Instagram,463.11,2025,6,15,154.37,0.75,1
ORD200584,C15257,Chair,4,145.05,626 Main St,Online,Delivered,TRK28779938,6,SAVE10,Google,580.2,2025,3,21,145.05,0.6666666666666666,1
ORD200585,C91486,Tablet,4,67.08,907 Main St,Cash,Returned,TRK79617136,8,WINTER15,Google,268.32,2023,8,20,67.08,0.5,1
ORD200586,C17389,Monitor,1,522.08,905 Main St,Gift Card,Returned,TRK98857880,5,FREESHIP,Referral,522.08,2024,11,10,522.08,0.2,1
ORD200587,C18820,Monitor,5,514.6,347 Main St,Gift Card,Delivered,TRK91547425,10,FREESHIP,Instagram,2573.0,2023,6,12,514.6,0.5,1
ORD200588,C61849,Monitor,4,577.82,811 Main St,Credit Card,Delivered,TRK47613918,9,No coupon,Google,2311.28,2024,12,10,577.82,0.4444444444444444,1
ORD200589,C84041,Laptop,2,500.8,900 Main St,Cash,Delivered,TRK84920444,3,FREESHIP,Referral,1001.6,2025,2,10,500.8,0.6666666666666666,1
ORD200590,C55757,Printer,2,461.13,175 Main St,Gift Card,Returned,TRK27356242,4,No coupon,Email,922.26,2023,9,10,461.13,0.5,1
ORD200591,C18187,Laptop,1,605.28,470 Main St,Gift Card,Shipped,TRK50528185,3,FREESHIP,Referral,605.28,2024,11,18,605.28,0.3333333333333333,1
ORD200592,C42306,Phone,3,204.27,938 Main St,Online,Returned,TRK15499648,4,No coupon,Google,612.81,2024,4,23,204.26999999999998,0.75,1
ORD200593,C51024,Monitor,1,489.8,636 Main St,Gift Card,Shipped,TRK31375086,4,FREESHIP,Facebook,489.8,2023,8,2,489.8,0.25,1
ORD200594,C40140,Phone,5,72.64,598 Main St,Credit Card,Cancelled,TRK12671989,7,No coupon,Email,363.2,2024,2,21,72.64,0.7142857142857143,1
ORD200595,C72596,Printer,2,385.16,491 Main St,Online,Pending,TRK83870446,7,SAVE10,Email,770.32,2025,1,10,385.16,0.2857142857142857,1
ORD200596,C91805,Desk,3,606.41,653 Main St,Debit Card,Returned,TRK34504030,7,FREESHIP,Facebook,1819.23,2023,6,12,606.41,0.42857142857142855,1
ORD200597,C40538,Desk,2,211.82,700 Main St,Gift Card,Cancelled,TRK29821356,4,WINTER15,Email,423.64,2024,11,25,211.82,0.5,1
ORD200598,C60329,Desk,5,495.35,826 Main St,Credit Card,Pending,TRK59069987,5,No coupon,Facebook,2476.75,2024,4,26,495.35,1.0,1
ORD200599,C28740,Chair,3,556.99,123 Main St,Online,Cancelled,TRK33642221,4,FREESHIP,Facebook,1670.97,2023,6,30,556.99,0.75,1
ORD200600,C87051,Printer,1,72.31,460 Main St,Gift Card,Cancelled,TRK82056333,1,FREESHIP,Facebook,72.31,2023,5,26,72.31,1.0,1
ORD200601,C12479,Monitor,5,24.82,529 Main St,Credit Card,Shipped,TRK73935314,10,No coupon,Referral,124.1,2023,10,2,24.82,0.5,1
ORD200602,C35852,Tablet,4,26.04,982 Main St,Online,Pending,TRK64660134,5,SAVE10,Instagram,104.16,2024,3,5,26.04,0.8,1
ORD200603,C26223,Tablet,1,657.07,800 Main St,Cash,Pending,TRK50900547,4,SAVE10,Google,657.07,2024,10,4,657.07,0.25,1
ORD200604,C99214,Chair,3,32.62,252 Main St,Debit Card,Delivered,TRK81368481,6,No coupon,Facebook,97.86,2025,6,22,32.62,0.5,1
ORD200605,C49605,Monitor,2,228.91,892 Main St,Debit Card,Shipped,TRK95620066,4,SAVE10,Referral,457.82,2024,5,10,228.91,0.5,1
ORD200606,C85018,Laptop,3,274.75,783 Main St,Cash,Cancelled,TRK54128886,3,SAVE10,Google,824.25,2024,11,6,274.75,1.0,1
ORD200607,C96434,Printer,4,634.05,282 Main St,Cash,Shipped,TRK56730647,6,SAVE10,Google,2536.2,2025,5,31,634.05,0.6666666666666666,1
ORD200608,C32956,Laptop,5,543.16,788 Main St,Online,Cancelled,TRK73140103,6,SAVE10,Instagram,2715.8,2024,7,24,543.1600000000001,0.8333333333333334,1
ORD200609,C41137,Chair,3,449.13,809 Main St,Cash,Returned,TRK52732162,5,WINTER15,Referral,1347.39,2025,1,27,449.13000000000005,0.6,1
ORD200610,C60361,Desk,5,389.62,623 Main St,Cash,Returned,TRK83566924,7,FREESHIP,Facebook,1948.1,2024,6,16,389.62,0.7142857142857143,1
ORD200611,C36688,Desk,1,305.17,700 Main St,Gift Card,Returned,TRK35720426,3,WINTER15,Referral,305.17,2023,4,21,305.17,0.3333333333333333,1
ORD200612,C51811,Chair,3,445.12,339 Main St,Gift Card,Cancelled,TRK82377939,8,No coupon,Google,1335.36,2023,6,2,445.11999999999995,0.375,1
ORD200613,C62405,Laptop,2,230.36,154 Main St,Online,Returned,TRK14721763,4,WINTER15,Email,460.72,2024,12,19,230.36,0.5,1
ORD200614,C77363,Phone,1,96.81,807 Main St,Gift Card,Cancelled,TRK12439827,3,No coupon,Referral,96.81,2024,3,8,96.81,0.3333333333333333,1
ORD200615,C97218,Monitor,5,460.14,252 Main St,Credit Card,Returned,TRK52632065,10,WINTER15,Facebook,2300.7,2025,3,7,460.14,0.5,1
ORD200616,C43919,Tablet,3,601.6,984 Main St,Credit Card,Cancelled,TRK73113192,7,SAVE10,Facebook,1804.8,2024,10,17,601.6,0.42857142857142855,1
ORD200617,C57093,Tablet,3,184.47,834 Main St,Online,Cancelled,TRK75469057,4,No coupon,Referral,553.41,2024,2,8,184.47,0.75,1
ORD200618,C50565,Tablet,1,411.34,399 Main St,Debit Card,Returned,TRK97981418,5,No coupon,Instagram,411.34,2024,9,3,411.34,0.2,1
ORD200619,C38845,Laptop,1,532.89,764 Main St,Gift Card,Pending,TRK47637374,2,No coupon,Referral,532.89,2024,7,16,532.89,0.5,1
ORD200620,C84834,Tablet,3,136.34,866 Main St,Debit Card,Returned,TRK90136001,8,SAVE10,Referral,409.02,2024,3,27,136.34,0.375,1
ORD200621,C37455,Phone,5,476.01,146 Main St,Credit Card,Delivered,TRK82685594,7,WINTER15,Google,2380.05,2023,10,22,476.01000000000005,0.7142857142857143,1
ORD200622,C27078,Desk,5,236.38,128 Main St,Credit Card,Returned,TRK89314307,7,No coupon,Facebook,1181.9,2024,11,2,236.38000000000002,0.7142857142857143,1
ORD200623,C91941,Printer,3,396.0,269 Main St,Gift Card,Cancelled,TRK21330732,4,FREESHIP,Instagram,1188.0,2023,6,16,396.0,0.75,1
ORD200624,C25967,Tablet,5,341.96,747 Main St,Debit Card,Delivered,TRK88559278,6,No coupon,Email,1709.8,2024,1,16,341.96,0.8333333333333334,1
ORD200625,C22123,Tablet,1,672.89,519 Main St,Credit Card,Pending,TRK43250279,1,WINTER15,Email,672.89,2023,9,24,672.89,1.0,1
ORD200626,C45671,Tablet,2,657.48,769 Main St,Online,Shipped,TRK18179773,5,SAVE10,Referral,1314.96,2024,3,1,657.48,0.4,1
ORD200627,C53334,Chair,3,498.68,879 Main St,Online,Returned,TRK31724421,4,FREESHIP,Email,1496.04,2023,8,6,498.68,0.75,1
ORD200628,C18717,Printer,5,558.63,861 Main St,Cash,Pending,TRK58568806,8,FREESHIP,Referral,2793.15,2023,3,26,558.63,0.625,1
ORD200629,C50137,Phone,3,19.73,840 Main St,Online,Pending,TRK91836131,3,No coupon,Referral,59.19,2023,7,7,19.73,1.0,1
ORD200630,C51481,Monitor,5,248.84,140 Main St,Debit Card,Cancelled,TRK33437701,10,No coupon,Instagram,1244.2,2023,6,23,248.84,0.5,1
ORD200631,C99128,Chair,3,46.11,360 Main St,Gift Card,Returned,TRK32426808,5,WINTER15,Referral,138.33,2024,8,31,46.11000000000001,0.6,1
ORD200633,C79533,Laptop,5,601.72,921 Main St,Gift Card,Cancelled,TRK54711422,5,WINTER15,Instagram,3008.6,2024,4,10,601.72,1.0,1
ORD200634,C66906,Printer,2,259.32,117 Main St,Gift Card,Delivered,TRK31633755,2,WINTER15,Referral,518.64,2024,4,25,259.32,1.0,1
ORD200635,C12818,Chair,3,63.68,434 Main St,Cash,Returned,TRK40879983,6,No coupon,Facebook,191.04,2023,12,13,63.68,0.5,1
ORD200636,C60384,Laptop,4,371.07,336 Main St,Cash,Cancelled,TRK92080037,7,WINTER15,Facebook,1484.28,2023,10,5,371.07,0.5714285714285714,1
ORD200637,C92294,Chair,4,306.35,784 Main St,Gift Card,Shipped,TRK23585765,7,WINTER15,Referral,1225.4,2024,9,29,306.35,0.5714285714285714,1
ORD200638,C66840,Tablet,4,578.27,547 Main St,Online,Delivered,TRK76929637,9,WINTER15,Email,2313.08,2023,10,15,578.27,0.4444444444444444,1
ORD200639,C22534,Chair,1,529.19,391 Main St,Cash,Cancelled,TRK17415798,5,No coupon,Referral,529.19,2023,1,20,529.19,0.2,1
ORD200640,C46509,Chair,2,587.49,647 Main St,Gift Card,Returned,TRK24241664,6,SAVE10,Referral,1174.98,2024,2,27,587.49,0.3333333333333333,1
ORD200641,C71680,Printer,4,567.57,814 Main St,Debit Card,Pending,TRK47386650,9,WINTER15,Google,2270.28,2024,6,30,567.57,0.4444444444444444,1
ORD200642,C15063,Chair,5,85.22,527 Main St,Credit Card,Cancelled,TRK10329390,7,FREESHIP,Email,426.1,2024,4,29,85.22,0.7142857142857143,1
ORD200643,C77122,Laptop,1,438.37,647 Main St,Cash,Cancelled,TRK75814880,4,SAVE10,Referral,438.37,2024,8,26,438.37,0.25,1
ORD200644,C86524,Chair,2,366.23,961 Main St,Cash,Shipped,TRK62490506,2,WINTER15,Email,732.46,2023,11,15,366.23,1.0,1
ORD200645,C82990,Laptop,2,150.05,727 Main St,Credit Card,Cancelled,TRK68574801,4,SAVE10,Facebook,300.1,2023,1,2,150.05,0.5,1
ORD200646,C98761,Chair,4,498.51,804 Main St,Debit Card,Shipped,TRK43262630,4,SAVE10,Google,1994.04,2023,10,27,498.51,1.0,1
ORD200647,C54409,Desk,3,339.39,667 Main St,Cash,Returned,TRK67671316,7,FREESHIP,Google,1018.17,2025,4,24,339.39,0.42857142857142855,1
ORD200648,C89674,Monitor,2,575.83,182 Main St,Online,Delivered,TRK45902512,3,WINTER15,Referral,1151.66,2025,1,18,575.83,0.6666666666666666,1
ORD200649,C45899,Monitor,2,642.98,153 Main St,Debit Card,Returned,TRK32932093,7,FREESHIP,Email,1285.96,2023,12,23,642.98,0.2857142857142857,1
ORD200650,C74499,Desk,2,372.23,518 Main St,Gift Card,Delivered,TRK93767278,7,SAVE10,Email,744.46,2023,5,18,372.23,0.2857142857142857,1
ORD200651,C81192,Chair,3,646.34,429 Main St,Debit Card,Pending,TRK76931118,5,No coupon,Google,1939.02,2024,11,12,646.34,0.6,1
ORD200652,C71473,Chair,5,341.84,328 Main St,Online,Shipped,TRK94857335,8,FREESHIP,Instagram,1709.2,2024,6,5,341.84000000000003,0.625,1
ORD200653,C59338,Printer,3,690.3,747 Main St,Credit Card,Shipped,TRK12902764,6,WINTER15,Google,2070.9,2024,2,25,690.3000000000001,0.5,1
ORD200654,C62661,Tablet,3,382.37,863 Main St,Debit Card,Returned,TRK25748100,8,No coupon,Instagram,1147.11,2023,6,12,382.36999999999995,0.375,1
ORD200655,C22101,Chair,2,132.6,262 Main St,Debit Card,Cancelled,TRK70711522,4,WINTER15,Email,265.2,2023,3,14,132.6,0.5,1
ORD200656,C51404,Monitor,2,189.06,835 Main St,Gift Card,Shipped,TRK85682500,7,SAVE10,Facebook,378.12,2024,1,18,189.06,0.2857142857142857,1
ORD200657,C19384,Tablet,4,87.79,532 Main St,Cash,Cancelled,TRK33207064,6,FREESHIP,Instagram,351.16,2023,12,24,87.79,0.6666666666666666,1
ORD200658,C86864,Printer,2,46.36,670 Main St,Gift Card,Returned,TRK15323191,4,SAVE10,Google,92.72,2025,4,18,46.36,0.5,1
ORD200659,C24301,Phone,2,642.04,964 Main St,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,1284.08,2024,10,26,642.04,0.5,1
ORD200660,C43842,Chair,2,651.57,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14,2024,10,19,651.57,0.2857142857142857,1
ORD200661,C63657,Tablet,3,424.89,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67,2025,2,28,424.89000000000004,0.5,1
ORD200662,C98332,Laptop,3,438.89,985 Main St,Cash,Returned,TRK85744797,3,No coupon,Facebook,1316.67,2023,1,28,438.89000000000004,1.0,1
ORD200663,C59774,Monitor,1,72.6,941 Main St,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,72.6,2024,4,15,72.6,0.16666666666666666,1
ORD200664,C14847,Laptop,4,194.75,188 Main St,Cash,Shipped,TRK46492755,5,No coupon,Facebook,779.0,2024,12,19,194.75,0.8,1
ORD200665,C83653,Tablet,4,231.26,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,925.04,2023,5,2,231.26,0.6666666666666666,1
ORD200666,C35711,Monitor,4,327.12,788 Main St,Credit Card,Cancelled,TRK45281495,4,No coupon,Email,1308.48,2024,8,31,327.12,1.0,1
ORD200667,C10477,Laptop,1,466.42,172 Main St,Gift Card,Pending,TRK41505339,5,SAVE10,Email,466.42,2023,5,3,466.42,0.2,1
ORD200668,C61257,Monitor,2,253.67,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507.34,2024,7,5,253.67,0.6666666666666666,1
ORD200669,C60547,Desk,1,257.0,812 Main St,Debit Card,Cancelled,TRK65694249,5,No coupon,Referral,257.0,2023,2,5,257.0,0.2,1
ORD200670,C14576,Desk,4,539.2,747 Main St,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,2156.8,2024,4,18,539.2,0.5,1
ORD200671,C49282,Chair,5,50.74,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,253.7,2023,6,15,50.739999999999995,0.7142857142857143,1
ORD200672,C14017,Phone,2,624.16,984 Main St,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,1248.32,2023,5,9,624.16,1.0,1
ORD200673,C46504,Tablet,2,372.92,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,745.84,2023,2,21,372.92,0.2857142857142857,1
ORD200674,C56928,Laptop,4,358.75,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435.0,2024,1,9,358.75,0.4444444444444444,1
ORD200675,C97749,Desk,3,342.02,906 Main St,Debit Card,Pending,TRK90233116,5,No coupon,Email,1026.06,2024,8,6,342.02,0.6,1
ORD200676,C90431,Laptop,2,422.34,985 Main St,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,844.68,2025,6,23,422.34,0.5,1
ORD200677,C56722,Tablet,5,22.07,179 Main St,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110.35,2025,4,3,22.07,0.7142857142857143,1
ORD200678,C40863,Chair,3,163.13,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489.39,2024,11,24,163.13,0.6,1
ORD200679,C40798,Tablet,3,360.66,304 Main St,Online,Returned,TRK66106697,5,FREESHIP,Instagram,1081.98,2023,2,2,360.66,0.6,1
ORD200680,C16702,Monitor,3,463.39,694 Main St,Credit Card,Returned,TRK16953491,3,No coupon,Facebook,1390.17,2023,8,27,463.39000000000004,1.0,1
ORD200681,C38262,Tablet,1,155.27,548 Main St,Debit Card,Shipped,TRK47300502,6,No coupon,Email,155.27,2024,1,30,155.27,0.16666666666666666,1
ORD200682,C50274,Monitor,3,509.42,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26,2023,7,23,509.42,0.6,1
ORD200683,C91591,Desk,4,652.48,887 Main St,Cash,Pending,TRK23554043,5,FREESHIP,Instagram,2609.92,2025,5,18,652.48,0.8,1
ORD200684,C96583,Printer,4,34.84,288 Main St,Credit Card,Shipped,TRK64353241,8,No coupon,Email,139.36,2024,9,22,34.84,0.5,1
ORD200685,C64579,Desk,1,234.37,638 Main St,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,234.37,2025,2,7,234.37,0.2,1
ORD200686,C41903,Desk,3,53.6,525 Main St,Cash,Pending,TRK59112382,4,WINTER15,Facebook,160.8,2023,10,9,53.6,0.75,1
ORD200687,C19742,Tablet,1,332.09,408 Main St,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,332.09,2023,9,13,332.09,0.2,1
ORD200688,C20077,Monitor,4,593.22,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88,2024,3,6,593.22,0.5,1
ORD200689,C13186,Tablet,2,444.84,787 Main St,Online,Shipped,TRK56967415,7,No coupon,Facebook,889.68,2023,8,29,444.84,0.2857142857142857,1
ORD200690,C29318,Monitor,1,24.48,128 Main St,Gift Card,Returned,TRK88666721,1,No coupon,Instagram,24.48,2024,7,12,24.48,1.0,1
ORD200691,C36137,Laptop,3,239.08,396 Main St,Cash,Shipped,TRK57376416,8,No coupon,Google,717.24,2024,11,24,239.08,0.375,1
ORD200692,C25534,Desk,5,196.84,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984.2,2023,1,23,196.84,1.0,1
ORD200693,C62070,Monitor,1,176.58,674 Main St,Debit Card,Returned,TRK10267127,4,No coupon,Referral,176.58,2025,3,12,176.58,0.25,1
ORD200694,C92049,Printer,4,666.52,619 Main St,Cash,Shipped,TRK32287092,8,FREESHIP,Email,2666.08,2023,10,2,666.52,0.5,1
ORD200695,C52604,Printer,5,101.3,553 Main St,Online,Shipped,TRK48839788,7,FREESHIP,Email,506.5,2024,11,23,101.3,0.7142857142857143,1
ORD200696,C22429,Chair,4,151.2,965 Main St,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,604.8,2023,7,2,151.2,0.4444444444444444,1
ORD200697,C27430,Printer,5,94.85,788 Main St,Cash,Shipped,TRK45025840,6,WINTER15,Email,474.25,2025,2,4,94.85,0.8333333333333334,1
ORD200698,C44366,Laptop,2,388.22,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776.44,2023,1,4,388.22,1.0,1
ORD200699,C36813,Laptop,3,614.15,897 Main St,Gift Card,Cancelled,TRK84088900,3,No coupon,Facebook,1842.45,2023,11,13,614.15,1.0,1
ORD200700,C40201,Laptop,2,92.91,555 Main St,Cash,Returned,TRK30198779,3,WINTER15,Instagram,185.82,2024,9,25,92.91,0.6666666666666666,1
ORD200701,C75456,Monitor,3,92.22,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,276.66,2024,6,23,92.22000000000001,0.6,1
ORD200702,C33315,Printer,3,562.55,154 Main St,Debit Card,Returned,TRK43589369,6,No coupon,Email,1687.65,2024,6,9,562.5500000000001,0.5,1
ORD200703,C89336,Desk,1,92.79,799 Main St,Cash,Pending,TRK47665103,3,WINTER15,Email,92.79,2023,3,22,92.79,0.3333333333333333,1
ORD200704,C96034,Desk,4,30.27,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121.08,2023,6,3,30.27,0.4444444444444444,1
